company_id,company_name,sector,quarter,revenue,operating_income,net_income,total_assets,total_debt,total_equity,current_assets,current_liabilities,operating_cash_flow,interest_expense,market_cap,stock_return_3m,volatility_3m,volume_change_3m,macro_rate,fx_rate,inflation,business_cycle_index,disclosure_risk_score,rnd_ratio
C001,MockCompany_001,IT,2023Q3,693.9273454051587,131.71075199612906,99.13141813537813,1656.295294630557,323.8386799362725,1332.4566146942846,1242.2214709729178,388.5513575962405,79.38019373182946,5.736123265668906,4386.593612126246,0.0664142147105236,0.1443245910663437,-0.0327197290714416,1.819969291286996,1191.2798000869036,1.928515533805814,100.87829339500068,0.3863745186906832,0.0744143339613427
C001,MockCompany_001,IT,2023Q4,794.6217701981946,101.61997430854429,61.71562187443138,1928.882034792054,348.2213623745576,1580.6606724174962,1446.6615260940405,519.8521625142027,44.00002124503822,3.7110307118284473,4911.847310912668,0.1197406792674884,0.1576448458107141,-0.1773059567982761,1.756052416001933,1183.5323640840438,1.852818908595716,100.0619701171167,0.3358606168621164,0.0260567902160842
C001,MockCompany_001,IT,2024Q1,908.341258450002,235.6469557893387,223.54063541045568,2314.6584417504646,336.2624469942131,1978.395994756252,1735.9938313128484,552.7404270853923,231.04499722392808,3.199360035275647,5753.463333762989,0.1713440930829628,0.0900083353304014,0.0004269965853706,1.7587309996894014,1173.976109166461,1.8576224807734163,99.21168470010004,0.3100418764986567,0.0758042472406564
C001,MockCompany_001,IT,2024Q2,970.8838352710565,154.96147186214375,102.77622579953989,2490.422063672504,376.4990785757133,2113.922985096791,1867.816547754378,613.8417359742392,187.3661584411609,3.1963750295405204,6440.875321242883,0.1194779470386057,0.1110070822413265,0.3396030197357282,1.7937667874197327,1167.899114663148,1.8449702705610496,98.28689775455344,0.3894123837720707,0.0820035850847902
C001,MockCompany_001,IT,2024Q3,997.7671732096017,166.60549531663307,124.57538747831096,2565.459053583048,385.0185470159378,2180.4405065671103,1924.0942901872857,834.8550702635229,184.72093909662115,4.969454329910607,6961.300455875819,0.0808003739672624,0.1702468334942968,-0.4109003147311038,1.84664547218398,1167.5228808962709,1.8806278517962416,97.63100259888348,0.3991993225571164,0.1131837553541046
C001,MockCompany_001,IT,2024Q4,996.3911188942628,145.51521166240755,88.27961990988548,2678.193592839588,399.24665097795287,2278.946941861635,2008.6451946296909,657.2539238954264,148.37343685059813,7.890938080461579,7049.491674283998,0.0126687849443042,0.1442060941359778,0.2518300583792197,1.899535152101252,1167.7929946919262,1.875476095860354,97.31012927107444,0.1732544565327701,0.0895587585604415
C002,MockCompany_002,Retail,2021Q1,741.2394017261765,87.09622624164601,44.62220552140975,2108.3856068389514,588.9593645085597,1519.4262423303917,1581.2892051292135,620.4139495306871,30.566911270506736,9.665819589156,1232.3737608051265,0.0969605510947478,0.2331112228298154,0.4379886132959635,1.989440153727869,1193.7457849955774,2.5648353843558165,99.9651075069735,0.0405142584792885,0.0202224143702223
C002,MockCompany_002,Retail,2021Q2,792.9728067063908,96.72709386742716,61.03709940638525,2291.446480884974,605.7548140965156,1685.6916667884584,1672.275887260844,708.6839032054737,22.026930840119192,7.484081104005172,1435.0164833228173,0.1644328441278249,0.1153171134417272,0.0262992378648443,2.134934282471854,1213.61206615973,2.5534204342518945,100.82563521437288,0.572218332148846,0.0164102942796859
C002,MockCompany_002,Retail,2021Q3,867.4424235439229,149.1577302465703,98.24291682746376,2515.451625556588,554.1589726295144,1961.2926529270733,1886.5887191674408,826.6718280063409,37.15122848540464,5.38589057136258,1425.4871045453026,-0.0066406057967007,0.0998682228715088,-0.3979952722508681,2.190420826969614,1225.0624230306244,2.507457417820354,101.75041965770367,0.2308795564961864,0.0459909151504248
C002,MockCompany_002,Retail,2021Q4,892.9731143193966,112.0245564463058,63.27333491441111,2564.656112570163,566.9247137087559,1997.731398861407,1923.492084427622,783.8583219495076,-0.2231062866654412,6.102961407392814,1457.518564615096,0.0224705365398663,0.2157420877325566,0.2129968066433079,2.2364989081598554,1227.919590850956,2.456848582313809,102.28187900396438,0.2909388241663141,0.0480291813933028
C002,MockCompany_002,Retail,2022Q1,859.3562786984777,77.41672670862755,30.36120836272102,2471.8348266680864,581.2786230252843,1890.556203642802,1853.876120001065,679.4498425414165,-8.941298065375506,6.245650629808584,1582.3377290551728,0.0856381300865551,0.2073701326747287,-0.1793762104265712,2.225883332837898,1236.1695768536288,2.382030613325962,102.69151078644764,0.2608399471701897,0.0
C002,MockCompany_002,Retail,2022Q2,823.5682468045111,128.23973159162594,93.33840408451624,2257.8423083008543,616.9777622215357,1640.8645460793186,1693.3817312256406,748.2578048220014,16.62432439490486,16.417090738231785,1569.5019124158143,-0.0081119323666906,0.1848604527250875,0.0850046768989619,2.2079813979886405,1232.604251819164,2.325291239678333,102.98319516656645,0.4042882780893265,0.0680165413882041
C002,MockCompany_002,Retail,2022Q3,892.0838009585881,138.61338044697675,105.75609105443722,2608.9434509099283,628.3727595295894,1980.5706913803388,1956.7075881824464,734.0494901902516,87.20115802036233,10.661685733400615,1781.0717272773247,0.1348006097908202,0.2251126569166043,-0.1611619880605643,2.1581666778069946,1228.0604786881363,2.2513323927600744,102.90664020847464,0.1115648760036546,0.0
C002,MockCompany_002,Retail,2022Q4,965.91585153674,104.5992021173641,67.61564125293377,2865.4635141491503,657.2518640922756,2208.2116500568745,2149.097635611862,807.1615235419262,66.20355879259999,10.422579245735394,2434.8012541142684,0.3670427848721635,0.217846379410022,0.4867686013568004,2.1040050233037144,1225.809480097077,2.1383654022992475,102.86003261234056,0.3637280267259812,0.0495194273832449
C002,MockCompany_002,Retail,2023Q1,951.318017223053,157.213724418606,107.6503786443088,2889.8372074423714,656.9668449960128,2232.8703624463587,2167.3779055817786,1117.941067813876,72.1003225677018,6.008989849418513,2066.946232414852,-0.151082155505639,0.3091089783851127,0.2766749999198951,1.9956221031900596,1219.7215010256673,2.0225825098422714,102.26593506849407,0.2420779650072814,0.0
C002,MockCompany_002,Retail,2023Q2,950.8283728317384,150.46020095446596,107.41589789223283,2909.7836712280346,692.7980178094663,2216.9856534185683,2182.337753421026,851.2600168853535,80.68689423203807,6.67014486520918,2388.4373337543257,0.1555391699588963,0.122388038427887,-0.1674852044430262,1.894121446820648,1204.1598182505577,1.9943098283397755,101.6907724687152,0.5503676504480349,0.0302164003326234
C002,MockCompany_002,Retail,2023Q3,989.2184053671284,194.60745359873297,177.26284560068885,3095.8508732259097,648.9522489979158,2446.898624227994,2321.888154919432,1026.529506840285,63.41595165336798,11.471099597807475,2386.3387256428223,-0.0008786532021774,0.0650825479012718,-0.206249837970226,1.819969291286996,1191.2798000869036,1.928515533805814,100.87829339500068,0.3871498851663414,0.0305193343637561
C002,MockCompany_002,Retail,2023Q4,1051.3476475607838,173.63708568211268,118.7315653642416,3510.257119494864,655.8605348239278,2854.396584670936,2632.692839621148,1192.238835605019,97.88679970001046,12.911593875563494,2401.796439809297,0.0064775859354631,0.1943455694678343,0.0858409372018407,1.756052416001933,1183.5323640840438,1.852818908595716,100.0619701171167,0.3576713087828242,0.0158616180642571
C002,MockCompany_002,Retail,2024Q1,1109.0511883627307,164.74117553539628,120.4635716265141,3643.276437472314,671.9239823042443,2971.3524551680703,2486.4353539366325,910.5750810668468,66.90438042961952,10.191222974508436,2727.6293334279544,0.1356621602972016,0.04,-0.2416051589623126,1.7587309996894014,1173.976109166461,1.8576224807734163,99.21168470010004,0.3059331619771805,0.0081966744643285
C002,MockCompany_002,Retail,2024Q2,1152.5662886156358,228.6143298266624,160.34909168210848,3642.123548923243,638.9637858852484,3003.1597630379947,2731.592661692433,1205.2416978134054,110.79640352406916,14.530791344490922,2475.076416672136,-0.0925906294014012,0.2412328322320648,-0.1119780015484222,1.7937667874197327,1167.899114663148,1.8449702705610496,98.28689775455344,0.5411670825411858,0.019310311589077
C002,MockCompany_002,Retail,2024Q3,1087.0821369631055,174.79691040241994,157.98614770493697,3520.380877517297,622.7788681941705,2897.602009323127,2451.055875895422,951.8554857522377,128.54175115584536,5.456972228436733,2671.303965058873,0.0792814100869559,0.1647478062744206,0.0357754120231682,1.84664547218398,1167.5228808962709,1.8806278517962416,97.63100259888348,0.3903370171517901,0.0195083516467846
C002,MockCompany_002,Retail,2024Q4,1060.3775409777686,60.988736364408645,31.93272570773229,3264.552931229877,622.4524082526963,2642.100522977181,2448.414698422408,1042.2806839239038,49.81988484837672,7.350227382951922,2737.669483421777,0.0248438662282454,0.0804475504144554,0.1834945361036078,1.899535152101252,1167.7929946919262,1.875476095860354,97.31012927107444,0.6579027472918837,0.0392990083109265
C003,MockCompany_003,Retail,2021Q1,192.05978406386387,41.23193788067615,34.67458359748121,543.788588324033,268.9050368067112,274.88355151732173,381.6042165602354,202.56479524463987,38.333611568576494,3.9137437565914017,545.0924719441318,-0.0096731635869508,0.0875656111386967,0.1239023161368141,1.989440153727869,1193.7457849955774,2.5648353843558165,99.9651075069735,0.2715921955745479,0.0
C003,MockCompany_003,Retail,2021Q2,209.0233457329841,45.09283464546903,33.53026110223824,603.5811213408192,270.69422429931626,332.88689704150295,452.6858410056144,199.79606268565348,25.629833409788304,7.284440195949042,602.0549320725227,0.1045005445135354,0.1784900246113926,0.2342756208744846,2.134934282471854,1213.61206615973,2.5534204342518945,100.82563521437288,0.5747561660445097,0.0235289876712674
C003,MockCompany_003,Retail,2021Q3,195.21633419685327,34.07874828716246,31.441858594893137,553.1763267717197,272.0327442409082,281.1435825308115,414.88224507878977,202.55913482993125,24.428416363190728,3.1472796302813792,607.1814822399364,0.0085150870698226,0.1387415729951586,-0.2246634405059242,2.190420826969614,1225.0624230306244,2.507457417820354,101.75041965770367,0.4337823438911334,0.0294615971067299
C003,MockCompany_003,Retail,2021Q4,204.0170123266891,40.01378925897178,32.399224403001405,577.8220455214142,262.55461041013365,315.2674351112806,401.8531413769094,168.03582877698105,25.630427743209243,3.863190105009746,594.1469293077151,-0.0214673097146108,0.3337125876219773,0.0781603041299379,2.2364989081598554,1227.919590850956,2.456848582313809,102.28187900396438,0.465097586069184,0.0064959770218442
C003,MockCompany_003,Retail,2022Q1,211.5963335507504,45.120558982424605,42.56737532817,576.9866751694024,236.9913935645625,339.9952816048398,432.74000637705177,179.82882824750155,31.08450352761731,4.721253486974524,640.3597714700527,0.0777801582113426,0.2912853363923934,0.4766216859825485,2.225883332837898,1236.1695768536288,2.382030613325962,102.69151078644764,0.4274446358152176,0.0257070825853576
C003,MockCompany_003,Retail,2022Q2,243.11821375562104,64.66572864253179,57.46078836426691,679.7829452948434,245.79023967783183,433.9927056170116,509.83720897113255,224.76512311966889,71.4402940503205,3.7310200340971664,749.4545133279984,0.1703647648063533,0.0741293879072163,0.0805329370348629,2.2079813979886405,1232.604251819164,2.325291239678333,102.98319516656645,0.2665712061726312,0.0030039760589994
C003,MockCompany_003,Retail,2022Q3,270.59814057986034,55.18191026089723,49.71040386557239,764.6488900556061,233.8493961491341,530.799493906472,534.5356932007408,255.8155157607041,57.20324975428889,6.703341265877564,877.6868897977519,0.1711009463407322,0.2367212630684377,0.0709384257453058,2.1581666778069946,1228.0604786881363,2.2513323927600744,102.90664020847464,0.3195629022806678,0.0079393200652928
C003,MockCompany_003,Retail,2022Q4,288.4839253662145,40.66730703214648,37.3137806183227,846.3686948417193,237.81212858817773,608.5565662535415,537.911703307943,292.57490562466705,36.41022141444491,3.7784234214816768,1067.7373615452912,0.216535616467204,0.3048166503117177,0.0427303016307283,2.1040050233037144,1225.809480097077,2.1383654022992475,102.86003261234056,0.1633691181708695,0.0270223350747275
C003,MockCompany_003,Retail,2023Q1,294.63904718084126,53.48332397176996,37.42235190111696,879.8275286757413,227.830808710766,651.9967199649753,584.7833436560276,236.8586766327961,30.227652999137263,5.188936877788708,997.2170872174228,-0.066046461300003,0.0474859223667085,-0.4423450268556268,1.9956221031900596,1219.7215010256673,2.0225825098422714,102.26593506849407,0.3543664919865003,0.0357729319508174
C003,MockCompany_003,Retail,2023Q2,331.3528099266122,54.352296294476574,36.06206369365818,989.6458735130266,247.50952717165532,742.1363463413712,742.23440513477,366.4480239660264,46.374300822903024,5.739017694933109,1306.6215558852334,0.3102679172206677,0.2093543863120717,0.1413582275387697,1.894121446820648,1204.1598182505577,1.9943098283397755,101.6907724687152,0.4048211708964251,0.1144713419841883
C003,MockCompany_003,Retail,2023Q3,338.657972261107,79.68786942209537,69.9140990350885,1031.353480998485,256.4813254961552,774.8721555023301,565.3866667661941,248.4002596605941,65.40068446584054,3.1076856627132106,1330.7709245800324,0.0184822977900726,0.2235367585495073,-0.1669077369165447,1.819969291286996,1191.2798000869036,1.928515533805814,100.87829339500068,0.4746547786501961,0.0014456208407273
C003,MockCompany_003,Retail,2023Q4,337.3505287580983,77.20392142705802,62.82403126954091,1037.3041436518774,257.4948458507388,779.8092978011387,720.80446951077,342.83655234697943,70.07883382026255,5.216428911305701,1191.293643726858,-0.1048093840021272,0.1230605508522874,-0.2366476800711011,1.756052416001933,1183.5323640840438,1.852818908595716,100.0619701171167,0.393337500075306,0.0661236844661611
C003,MockCompany_003,Retail,2024Q1,343.6412870701013,65.02044295641461,57.23257822669196,1045.9832915896486,250.255147036026,795.7281445536227,775.5611791295136,449.45536449119066,20.67933817911299,3.324225338310184,1212.1777860958075,0.0175306419864841,0.343880366856292,-0.14941613662841,1.7587309996894014,1173.976109166461,1.8576224807734163,99.21168470010004,0.6590447255786117,0.0293642137692975
C003,MockCompany_003,Retail,2024Q2,366.4541379129928,81.70065446376556,73.54230480840332,1170.951836307744,260.63339574372094,910.3184405640228,878.2138772308078,535.7351777341332,66.39934977641872,2.5306824753949657,1383.0619003560644,0.140972814565957,0.171102340748612,0.0078010246106518,1.7937667874197327,1167.899114663148,1.8449702705610496,98.28689775455344,0.6323262320306073,0.0307570050894905
C003,MockCompany_003,Retail,2024Q3,391.7212204006207,95.69341398968751,73.10666021025759,1222.9704991208498,263.3977159907428,959.572783130107,917.2278743406372,394.3437175384889,47.77982332658042,5.845748673896481,1563.297470627651,0.1303163439215451,0.3128427789450968,0.1179505096118185,1.84664547218398,1167.5228808962709,1.8806278517962416,97.63100259888348,0.2966452526643447,0.0433960314233256
C003,MockCompany_003,Retail,2024Q4,418.7979379021836,92.22657085411426,80.88998148279535,1301.9762436496524,296.8876861024134,1005.0885575472388,915.2925473462794,413.8828601992725,42.94971220156899,3.1190820335174068,1631.5951060895209,0.0436881890651616,0.2080400821488078,0.0063881821252838,1.899535152101252,1167.7929946919262,1.875476095860354,97.31012927107444,0.1452887521697651,0.0286041982164794
C004,MockCompany_004,Bio,2021Q1,123.00348214554056,7.898776711776369,0.82570074583048,361.1557305453189,119.89037713029192,241.26535341502705,270.8667979089892,147.21382346210223,4.765895318560051,2.6794155178411585,396.55703598541766,0.0305919899677466,0.1757904192423642,-0.1099903431924498,1.989440153727869,1193.7457849955774,2.5648353843558165,99.9651075069735,0.4805833414129589,0.1069818627668557
C004,MockCompany_004,Bio,2021Q2,134.72382259299872,7.130078088135839,-0.6520223404295807,391.2782908606733,119.2777264599569,272.0005644007164,293.458718145505,133.89116999715452,-0.6608169134785769,1.3989393523067335,442.88067486411967,0.1168145680824724,0.2604998530903845,0.1355957496934639,2.134934282471854,1213.61206615973,2.5534204342518945,100.82563521437288,0.3147780369632782,0.1060576197796561
C004,MockCompany_004,Bio,2021Q3,142.80202297138132,5.583225849887855,2.966304629855921,422.36246482627854,123.51106268829416,298.8514021379844,316.7718486197089,190.3638246339384,-3.3711569188523773,3.20329610312324,483.50543497953936,0.0917284551372304,0.1996293622220523,0.2934880279954507,2.190420826969614,1225.0624230306244,2.507457417820354,101.75041965770367,0.528145158908168,0.0750693762063091
C004,MockCompany_004,Bio,2021Q4,158.033192113691,4.6083169340106895,-4.672448373071839,483.9750798284675,129.67776221237418,354.2973176160933,357.4130800468198,178.66711496623412,1.60925712462552,1.835291654932625,602.7375788849914,0.2465993870585913,0.1235499866078881,0.1956878476254744,2.2364989081598554,1227.919590850956,2.456848582313809,102.28187900396438,0.313736670668241,0.0648982853890287
C004,MockCompany_004,Bio,2022Q1,168.18808739056675,10.6082031201319,6.323262991017202,541.0258180409795,128.77733443961088,412.2484836013687,405.7693635307346,199.8932386100592,5.2909772384916325,1.3263602475071243,673.4345496402083,0.1172931193140464,0.3156100765541227,0.0217135468047027,2.225883332837898,1236.1695768536288,2.382030613325962,102.69151078644764,0.3204671451944135,0.0421345759233018
C004,MockCompany_004,Bio,2022Q2,188.9111087588392,27.770842443161605,16.675177077986664,610.642825116968,133.51176060678966,477.1310645101783,449.0020349150015,202.37886985450348,36.01207575190208,2.8925134779701778,662.3836536856664,-0.0164097549798208,0.2522595906624981,-0.063431608278491,2.2079813979886405,1232.604251819164,2.325291239678333,102.98319516656645,0.260586665051575,0.0702126406680788
C004,MockCompany_004,Bio,2022Q3,214.60060014600063,14.161904991259004,1.0374027628350797,711.0387147108677,139.57376302931974,571.464951681548,533.2790360331508,278.2294771072113,3.4774778959698223,3.3651132191019992,776.5604508216987,0.1723726068732588,0.304285205424647,0.27038545307919,2.1581666778069946,1228.0604786881363,2.2513323927600744,102.90664020847464,0.5731097434528793,0.0632081404078176
C004,MockCompany_004,Bio,2022Q4,239.07291123587152,8.615702207019458,-0.1563612107193553,799.2998095431298,136.43465601506222,662.8651535280676,568.6813368936085,265.1221924294013,4.194031711620771,2.640579603075204,925.1329374118504,0.1913212119326232,0.180488311185813,-0.4574003152261173,2.1040050233037144,1225.809480097077,2.1383654022992475,102.86003261234056,0.3658688972030783,0.0634231643885911
C004,MockCompany_004,Bio,2023Q1,253.5219408429257,12.672397733752248,3.7461614094911546,799.9787599006023,124.827165598243,675.1515943023593,549.495060907304,250.37888480794263,5.151435265090759,1.313669847182389,941.517884800569,0.0177109112929835,0.281523495459341,0.263747669740727,1.9956221031900596,1219.7215010256673,2.0225825098422714,102.26593506849407,0.3776086746907348,0.094066439312171
C004,MockCompany_004,Bio,2023Q2,268.0790474337184,26.871120217528933,12.490569832583295,845.1949149039713,125.11047227371418,720.0844426302571,515.3615529593853,265.0038013468066,14.17768013961042,2.1298068665005974,1193.7637876124434,0.2679140852064692,0.167060046585228,0.0028741072455644,1.894121446820648,1204.1598182505577,1.9943098283397755,101.6907724687152,0.1776194004217558,0.0222967396693683
C004,MockCompany_004,Bio,2023Q3,273.24058741814656,14.723400297250851,8.292727316913737,891.5913576990704,121.98138619377951,769.6099715052909,668.6935182743027,305.5679816813195,7.365212164326236,1.362016319133425,1273.805543248708,0.067049910934516,0.2490372304379679,-0.011779505534024,1.819969291286996,1191.2798000869036,1.928515533805814,100.87829339500068,0.5797668335901579,0.0951877692746639
C004,MockCompany_004,Bio,2023Q4,272.1346536438771,4.423215474975383,-1.211227611787042,883.8939851864025,126.37409881355424,757.5198863728482,638.3031513446288,314.68597966096047,-1.7225841495826586,1.554527555529565,1159.4021935028284,-0.089812256158115,0.3825306301820849,0.1058120574517289,1.756052416001933,1183.5323640840438,1.852818908595716,100.0619701171167,0.6330138581607108,0.0577730632970269
C004,MockCompany_004,Bio,2024Q1,263.10565785042724,-7.9089555941975185,-12.144548400987192,897.6283722041853,130.86658793495357,766.7617842692317,673.221279153139,342.4671811426482,-25.619336949086144,1.751701949444067,1041.5653922333072,-0.1016358274375076,0.2447632296492933,0.1771194792468359,1.7587309996894014,1173.976109166461,1.8576224807734163,99.21168470010004,0.4175671068304876,0.0419307891932251
C004,MockCompany_004,Bio,2024Q2,278.54516843541506,19.122468512923263,13.646154592638972,932.3154663098125,143.84584589080703,788.4696204190054,641.3049492450197,261.51797816995406,-7.203445876980444,2.317596787687161,988.5368223913335,-0.0509123769255337,0.1862748391826921,-0.3720264769024654,1.7937667874197327,1167.899114663148,1.8449702705610496,98.28689775455344,0.4950948853764158,0.1079198164284812
C004,MockCompany_004,Bio,2024Q3,305.30702408428874,14.45127899542451,9.953499454369242,1033.9375342959145,151.72700162681724,882.2105326690972,718.140046259579,329.62881674167653,-7.793680447715996,1.7699560496693214,1215.1230558566947,0.2292137514081006,0.2520199204462691,0.2286134867192268,1.84664547218398,1167.5228808962709,1.8806278517962416,97.63100259888348,0.5805448480876467,0.1062336200309076
C004,MockCompany_004,Bio,2024Q4,313.66176577232665,33.05521221235488,21.09422241652501,1005.242238633728,138.72321926683438,866.5190193668936,753.931678975296,341.7425539436744,0.2263978532382893,2.845032963087929,1256.3254148977194,0.0339079724003557,0.3602807528321073,0.2179176952890902,1.899535152101252,1167.7929946919262,1.875476095860354,97.31012927107444,0.3754559817714218,0.0590236522473765
C005,MockCompany_005,Bio,2021Q1,446.9358635112909,47.232918134542174,29.17520896268704,977.7317758635766,581.7785772205564,395.9531986430202,733.2988318976825,291.7285410172344,28.80777556526888,7.900170240739859,1079.608404654197,0.1746692892233945,0.2209420877031873,0.1551453436338409,1.989440153727869,1193.7457849955774,2.5648353843558165,99.9651075069735,0.1835590547949092,0.0997603390823436
C005,MockCompany_005,Bio,2021Q2,467.2517426603095,105.77073237305456,88.72647120048,1053.7179443826735,535.8765742638731,517.8413701188005,790.2884582870051,272.3678199959264,71.09031962411986,8.446765574583361,1343.388861050101,0.2443297544357238,0.2746616654777131,0.2499874166607981,2.134934282471854,1213.61206615973,2.5534204342518945,100.82563521437288,0.7607911485081401,0.0646548860477377
C005,MockCompany_005,Bio,2021Q3,459.02697364953184,125.47548207547536,119.42778083098246,1042.2568747474868,537.1390607204465,505.11781402704025,781.692656060615,331.3040213332161,128.7782334826886,6.18163258236274,1555.6472374710338,0.1580021857967576,0.2744716561730018,-0.0387522609170009,2.190420826969614,1225.0624230306244,2.507457417820354,101.75041965770367,0.2815414423204988,0.0597415006663722
C005,MockCompany_005,Bio,2021Q4,494.36768512730646,88.59929928718859,75.5335110530878,1171.8714586744484,571.070090950727,600.8013677237213,878.9035940058363,304.151206934439,113.3548878227272,14.199402806750708,1770.842873855186,0.1383318989040143,0.2663402023198779,0.1874349830721927,2.2364989081598554,1227.919590850956,2.456848582313809,102.28187900396438,0.3765892050423283,0.0772807854211845
C005,MockCompany_005,Bio,2022Q1,506.2854268028803,66.41603848565276,49.5804455469748,1223.667085425767,554.9234043950746,668.7436810306924,917.7503140693252,300.72810129215264,38.16128371035119,6.282472624047469,1491.754449366231,-0.1576020259106162,0.3861628481088073,0.2058238206453404,2.225883332837898,1236.1695768536288,2.382030613325962,102.69151078644764,0.3226250236024607,0.0843886627499973
C005,MockCompany_005,Bio,2022Q2,511.06204449618167,87.9965259992783,67.77182116732259,1247.1257541877426,577.4865847758937,669.6391694118489,935.3443156408068,288.7002724848988,90.66777419717192,13.93673291159199,1689.3625282873436,0.1324668942700765,0.1690047387199694,0.6036818156335201,2.2079813979886405,1232.604251819164,2.325291239678333,102.98319516656645,0.4993235424417976,0.0942784751705727
C005,MockCompany_005,Bio,2022Q3,564.2517101396558,112.20283070056418,86.61190227748959,1413.8870629780902,607.6746644216959,806.2123985563943,1060.4152972335676,432.7933565777951,90.4154825131779,7.069612625143084,1960.4562611977285,0.1604710228687365,0.2305015405390894,-0.0538320681283694,2.1581666778069946,1228.0604786881363,2.2513323927600744,102.90664020847464,0.0,0.0388170632576457
C005,MockCompany_005,Bio,2022Q4,624.0356960172772,116.98514922688013,108.0765304568896,1564.8275946841666,598.7655405495577,966.0620541346088,1173.6206960131249,417.6753727122895,132.77393239293338,12.60433709162705,2565.839061196225,0.3087968918157048,0.2280406518549899,0.6829761853948265,2.1040050233037144,1225.809480097077,2.1383654022992475,102.86003261234056,0.3636113845628259,0.1146329598556182
